Auth,Date,lnk1,lnk2,lnk3,lnk4,lnk5,lnk6,lnk7,lnk8,lnk9,lnk10,lnk11,lnk12,lnk13
FitzBeu,11/8/2020 7:13,https://cdn.discordapp.com/attachments/677197132968755207/774985012461699082/Screenshot_20201107-193206.png,https://cdn.discordapp.com/attachments/677197132968755207/774985012772732938/Screenshot_20201107-193225.png,,,,,,,,,,,
Caio Cesar,11/8/2020 7:59,https://cdn.discordapp.com/attachments/677197132968755207/774996477490888734/Screenshot_2020-11-08-10-57-13.jpg,https://cdn.discordapp.com/attachments/677197132968755207/774996477872177202/Screenshot_2020-11-08-10-57-23.jpg,,,,,,,,,,,
Lootbrok,11/8/2020 8:17,https://cdn.discordapp.com/attachments/677197132968755207/775000946937430026/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/775000947369574470/image1.png,,,,,,,,,,,
Maikon gamer,11/8/2020 9:31,https://cdn.discordapp.com/attachments/677197132968755207/775019673757679616/Screenshot_20201108-114633.png,https://cdn.discordapp.com/attachments/677197132968755207/775019674089160704/Screenshot_20201108-114712.png,,,,,,,,,,,
AlfaceXT,11/8/2020 11:33,https://cdn.discordapp.com/attachments/677197132968755207/775050317557268484/Screenshot_20201108-141144.png,https://cdn.discordapp.com/attachments/677197132968755207/775050318395998238/Screenshot_20201108-141157.png,,,,,,,,,,,
gacferro,11/8/2020 12:16,https://cdn.discordapp.com/attachments/677197132968755207/775061310878515220/20201108_101505.jpg,,,,,,,,,,,,
 ,11/8/2020 12:43,https://cdn.discordapp.com/attachments/677197132968755207/775067878113935390/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/775067878549356544/image1.png,,,,,,,,,,,
nestea1996,11/8/2020 14:03,https://cdn.discordapp.com/attachments/677197132968755207/775088215610228786/Screenshot_20201108-220149.png,https://cdn.discordapp.com/attachments/677197132968755207/775088215929258014/Screenshot_20201108-220156.png,,,,,,,,,,,
w6,11/8/2020 14:09,https://cdn.discordapp.com/attachments/677197132968755207/775089634140880926/Screenshot_20201108-205901.png,https://cdn.discordapp.com/attachments/677197132968755207/775089634660450314/Screenshot_20201108-205912.png,,,,,,,,,,,
yoni,11/8/2020 14:10,https://cdn.discordapp.com/attachments/677197132968755207/775089876110409798/Screenshot_20201108-214448.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775089876378320936/Screenshot_20201108-214516.jpg,,,,,,,,,,,
swampus,11/8/2020 15:07,https://cdn.discordapp.com/attachments/677197132968755207/775104197083267072/Screenshot_20201108-220525.png,https://cdn.discordapp.com/attachments/677197132968755207/775104198047563806/Screenshot_20201108-220543.png,,,,,,,,,,,
Thorim Eichenschild,11/8/2020 16:28,https://cdn.discordapp.com/attachments/677197132968755207/775124522516611082/Screenshot_20201108-223754_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775124522784653322/Screenshot_20201108-223805_Grim_Soul.jpg,,,,,,,,,,,
BlaackStorm,11/8/2020 17:38,https://cdn.discordapp.com/attachments/677197132968755207/775142217470967829/Screenshot_20201109-003320.png,https://cdn.discordapp.com/attachments/677197132968755207/775142217903374346/Screenshot_20201109-003342.png,,,,,,,,,,,
LRPMQTP,11/8/2020 18:24,https://cdn.discordapp.com/attachments/677197132968755207/775153724292726814/Screenshot_20201108-212114_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775153724531539968/Screenshot_20201108-212124_Grim_Soul.jpg,,,,,,,,,,,
Glitch,11/8/2020 21:21,https://cdn.discordapp.com/attachments/677197132968755207/775198236582608896/Screenshot_2020-11-09-08-48-02-042_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775198236968353802/Screenshot_2020-11-09-08-48-12-200_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
hardik,11/8/2020 23:14,https://cdn.discordapp.com/attachments/677197132968755207/775226791014563850/Screenshot_20201109-104046_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775226791324811264/Screenshot_20201109-104056_Grim_Soul.jpg,,,,,,,,,,,
shimon,11/8/2020 23:51,https://cdn.discordapp.com/attachments/677197132968755207/775236014972993537/Screenshot_20201109-074102_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775236015215738900/Screenshot_20201109-074112_Grim_Soul.jpg,,,,,,,,,,,
Nelson,11/9/2020 2:50,https://cdn.discordapp.com/attachments/677197132968755207/775281069829521418/Screenshot_20201109_094840_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775281070122860544/Screenshot_20201109_094847_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
Varl,11/9/2020 5:39,https://cdn.discordapp.com/attachments/677197132968755207/775323729622073374/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/775323729893916703/image1.png,,,,,,,,,,,
TheImmortalPootisman,11/9/2020 7:19,https://cdn.discordapp.com/attachments/677197132968755207/775348930535227402/Screenshot_2020-11-09-19-14-50-560_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775348931693248552/Screenshot_2020-11-09-19-14-58-794_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
,11/9/2020 8:12,https://cdn.discordapp.com/attachments/677197132968755207/775362056899526686/Screenshot_2020-11-09-16-08-00-692_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775362057213837322/Screenshot_2020-11-09-16-08-56-997_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
AlfaceXT,11/9/2020 10:36,https://cdn.discordapp.com/attachments/677197132968755207/775398470797754439/Screenshot_20201109-133305.png,https://cdn.discordapp.com/attachments/677197132968755207/775398471334494209/Screenshot_20201109-133326.png,,,,,,,,,,,
xlDotAlx,11/9/2020 13:01,https://cdn.discordapp.com/attachments/677197132968755207/775434848650788864/Screenshot_20201106-222838_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775434848914505728/Screenshot_20201106-222850_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775434890882711592/Screenshot_20201107-212809_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775434891184832512/Screenshot_20201107-212818_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775434921723297832/Screenshot_20201109-105805_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775434922038788116/Screenshot_20201109-105813_Grim_Soul.jpg,,,,,,,
 ,11/9/2020 13:21,https://cdn.discordapp.com/attachments/677197132968755207/775440056831442985/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/775440057393741824/image1.png,,,,,,,,,,,
BlaackStorm,11/9/2020 16:52,https://cdn.discordapp.com/attachments/677197132968755207/775493011382730752/Screenshot_20201109-230405.png,https://cdn.discordapp.com/attachments/677197132968755207/775493011714605106/Screenshot_20201109-230518.png,https://cdn.discordapp.com/attachments/677197132968755207/775493012108083210/Screenshot_20201109-234721.png,,,,,,,,,,
Lootbrok,11/9/2020 20:08,https://cdn.discordapp.com/attachments/677197132968755207/775542354429083658/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/775542356983808030/image1.png,,,,,,,,,,,
Disciple of Harat,11/9/2020 22:18,https://cdn.discordapp.com/attachments/677197132968755207/775575170274295828/Grim_Soul_2020-11-09-22-14-21.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775575170638544926/Grim_Soul_2020-11-09-22-14-29.jpg,,,,,,,,,,,
nestea1996,11/10/2020 0:09,https://cdn.discordapp.com/attachments/677197132968755207/775602924096454666/Screenshot_20201110-075642.png,https://cdn.discordapp.com/attachments/677197132968755207/775602924331073536/Screenshot_20201110-075649.png,,,,,,,,,,,
Kurs,11/10/2020 6:00,https://cdn.discordapp.com/attachments/677197132968755207/775691230175559680/Screenshot_2020-11-10-16-56-28-927_fantasy.survival.game.rpg.png,https://cdn.discordapp.com/attachments/677197132968755207/775691244621266964/Screenshot_2020-11-10-16-56-40-881_fantasy.survival.game.rpg.png,,,,,,,,,,,
Nelson,11/10/2020 8:53,https://cdn.discordapp.com/attachments/677197132968755207/775734789940445224/Screenshot_20201110_104828_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775734790426722324/Screenshot_20201110_155037_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
Faint,11/10/2020 9:11,https://cdn.discordapp.com/attachments/677197132968755207/775739424809418773/Grim_Soul_2020-11-10-15-06-17.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775739425153744946/Grim_Soul_2020-11-10-15-06-57.jpg,,,,,,,,,,,
Goku Supreme,11/10/2020 10:25,https://cdn.discordapp.com/attachments/677197132968755207/775758001944526889/Screenshot_2020-11-10-12-19-34-464_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775758002195660800/Screenshot_2020-11-10-12-19-48-157_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
 ,11/10/2020 10:32,https://cdn.discordapp.com/attachments/677197132968755207/775759799370514452/Screenshot_20201110-192650.png,https://cdn.discordapp.com/attachments/677197132968755207/775759799689412628/Screenshot_20201110-192744.png,,,,,,,,,,,
Varl,11/10/2020 15:45,https://cdn.discordapp.com/attachments/677197132968755207/775838587837087774/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/775838588117057556/image1.png,,,,,,,,,,,
Amirhossein,11/10/2020 15:58,https://cdn.discordapp.com/attachments/677197132968755207/775841908000948264/Screenshot_20201111-012403_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775841908442005573/Screenshot_20201111-012414_Grim_Soul.jpg,,,,,,,,,,,
Lootbrok,11/10/2020 18:48,https://cdn.discordapp.com/attachments/677197132968755207/775884723817414696/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/775884724018610197/image1.png,,,,,,,,,,,
 ,11/10/2020 19:17,https://cdn.discordapp.com/attachments/677197132968755207/775892010523426816/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/775892010904584202/image1.png,,,,,,,,,,,
xlDotAlx,11/10/2020 20:18,https://cdn.discordapp.com/attachments/677197132968755207/775907204883677185/Screenshot_20201110-113511_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775907205190123520/Screenshot_20201110-113521_Grim_Soul.jpg,,,,,,,,,,,
shimon,11/10/2020 21:36,https://cdn.discordapp.com/attachments/677197132968755207/775926878971756564/Screenshot_20201111-053403_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775926879759630356/Screenshot_20201111-053416_Grim_Soul.jpg,,,,,,,,,,,
Glitch,11/10/2020 21:49,https://cdn.discordapp.com/attachments/677197132968755207/775930154132176936/Screenshot_2020-11-11-09-16-32-793_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/775930154529587230/Screenshot_2020-11-11-09-16-41-597_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
[AFK] Groot,11/11/2020 3:53,https://cdn.discordapp.com/attachments/677197132968755207/776021698754641930/Screenshot_20201111-115151_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776021699099230218/Screenshot_20201111-115200_Grim_Soul.jpg,,,,,,,,,,,
 ,11/11/2020 3:55,https://cdn.discordapp.com/attachments/677197132968755207/776022193443569684/Screenshot_20201111-125032.png,https://cdn.discordapp.com/attachments/677197132968755207/776022193800740864/Screenshot_20201111-125043.png,,,,,,,,,,,
gacferro,11/11/2020 4:25,https://cdn.discordapp.com/attachments/677197132968755207/776029896342241311/20201111_072338.jpg,,,,,,,,,,,,
Kid,11/11/2020 8:39,https://cdn.discordapp.com/attachments/677197132968755207/776093697178992650/Screenshot_20201111-091812_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776093697573388288/Screenshot_20201111-091822_Grim_Soul.jpg,,,,,,,,,,,
,11/11/2020 10:50,https://cdn.discordapp.com/attachments/677197132968755207/776126748634382356/Screenshot_2020-11-11-18-32-16-731_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776126749086973972/Screenshot_2020-11-11-18-32-28-164_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
Ryveloon,11/11/2020 10:51,https://cdn.discordapp.com/attachments/677197132968755207/776126845212950579/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/776126845640376330/image1.png,,,,,,,,,,,
Maikon gamer,11/11/2020 11:14,https://cdn.discordapp.com/attachments/677197132968755207/776132645616353300/Screenshot_20201111-150905.png,https://cdn.discordapp.com/attachments/677197132968755207/776132645964218378/Screenshot_20201111-151026.png,,,,,,,,,,,
Cursed,11/11/2020 12:02,https://cdn.discordapp.com/attachments/677197132968755207/776144867775873034/Screenshot_20201111-172134_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776144868359274527/Screenshot_20201111-172152_Grim_Soul.jpg,,,,,,,,,,,
kasit,11/11/2020 14:16,https://cdn.discordapp.com/attachments/677197132968755207/776178517929885717/Screenshot_20201111-233158_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776178518148907018/Screenshot_20201111-233212_Grim_Soul.jpg,,,,,,,,,,,
nestea1996,11/11/2020 14:59,https://cdn.discordapp.com/attachments/677197132968755207/776189261934362634/Screenshot_20201111-224308.png,https://cdn.discordapp.com/attachments/677197132968755207/776189262374371358/Screenshot_20201111-224426.png,,,,,,,,,,,
Almirante,11/11/2020 16:29,https://cdn.discordapp.com/attachments/677197132968755207/776211947988582420/Screenshot_2020-11-11-16-27-12-205.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776211948336971797/Screenshot_2020-11-11-16-27-31-265.jpg,,,,,,,,,,,
w6,11/11/2020 16:40,https://cdn.discordapp.com/attachments/677197132968755207/776214792263172136/Screenshot_20201111-233811.png,https://cdn.discordapp.com/attachments/677197132968755207/776214792889303050/Screenshot_20201111-233822.png,,,,,,,,,,,
zaryus,11/11/2020 19:41,https://cdn.discordapp.com/attachments/677197132968755207/776260297472212997/Screenshot_20201111-175508_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776260336998416414/Screenshot_20201111-175534_Grim_Soul.jpg,,,,,,,,,,,
General (Geny),11/12/2020 2:44,https://cdn.discordapp.com/attachments/677197132968755207/776366732062752779/Screenshot_20201112-010230.png,https://cdn.discordapp.com/attachments/677197132968755207/776366732477726750/Screenshot_20201112-010239.png,,,,,,,,,,,
Nelson,11/12/2020 2:45,https://cdn.discordapp.com/attachments/677197132968755207/776367072720060416/Screenshot_20201111_170728_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776367073068449802/Screenshot_20201111_170736_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776367073474904115/Screenshot_20201112_094317_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776367073815298058/Screenshot_20201112_094325_fantasy.survival.game.rpg.jpg,,,,,,,,,
HENTAICOMBO,11/12/2020 3:23,https://cdn.discordapp.com/attachments/677197132968755207/776376508654551050/Screenshot_20201112-142910_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776376509240705024/Screenshot_20201112-142918_Grim_Soul.jpg,,,,,,,,,,,
[AFK] Groot,11/12/2020 3:54,https://cdn.discordapp.com/attachments/677197132968755207/776384297618767902/Screenshot_20201112-115254_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776384297930063872/Screenshot_20201112-115305_Grim_Soul.jpg,,,,,,,,,,,
,11/12/2020 6:49,https://cdn.discordapp.com/attachments/677197132968755207/776428446385307648/Screenshot_2020-11-12-14-42-39-193_fantasy.survival.game.rpg.png,https://cdn.discordapp.com/attachments/677197132968755207/776428446804869130/Screenshot_2020-11-12-14-42-51-755_fantasy.survival.game.rpg.png,,,,,,,,,,,
,11/12/2020 7:26,https://cdn.discordapp.com/attachments/677197132968755207/776437884675817472/Screenshot_2020-11-12-15-20-59-814_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776437885141909571/Screenshot_2020-11-12-15-22-28-119_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
nestea1996,11/12/2020 10:00,https://cdn.discordapp.com/attachments/677197132968755207/776476543207079986/Screenshot_20201112-174709.png,https://cdn.discordapp.com/attachments/677197132968755207/776476543539085352/Screenshot_20201112-174717.png,,,,,,,,,,,
 ,11/12/2020 11:03,https://cdn.discordapp.com/attachments/677197132968755207/776492366794195015/Screenshot_20201112-195813.png,https://cdn.discordapp.com/attachments/677197132968755207/776492367221096448/Screenshot_20201112-195825.png,,,,,,,,,,,
Varl,11/12/2020 11:27,https://cdn.discordapp.com/attachments/677197132968755207/776498413297729557/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/776498414023737374/image1.png,,,,,,,,,,,
Maikon gamer,11/12/2020 11:48,https://cdn.discordapp.com/attachments/677197132968755207/776503704764284988/Screenshot_20201112-154545.png,https://cdn.discordapp.com/attachments/677197132968755207/776503705188302868/Screenshot_20201112-154619.png,,,,,,,,,,,
Burningman,11/12/2020 12:34,https://cdn.discordapp.com/attachments/677197132968755207/776515223942463529/Screenshot_20201112-193130_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776515224273420308/Screenshot_20201112-193143_Grim_Soul.jpg,,,,,,,,,,,
Vegetto Bleue,11/12/2020 13:04,https://cdn.discordapp.com/attachments/677197132968755207/776522706669666305/Screenshot_20201112-200221.png,https://cdn.discordapp.com/attachments/677197132968755207/776522770954977290/Screenshot_20201112-200236.png,,,,,,,,,,,
Almirante,11/12/2020 14:13,https://cdn.discordapp.com/attachments/677197132968755207/776540296178827264/Screenshot_2020-11-12-14-10-53-597.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776540296493793320/Screenshot_2020-11-12-14-11-05-772.jpg,,,,,,,,,,,
Amirhossein,11/12/2020 15:24,https://cdn.discordapp.com/attachments/677197132968755207/776557944861884416/Screenshot_20201113-004842_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776557945168199700/Screenshot_20201113-004855_Grim_Soul.jpg,,,,,,,,,,,
DESECR4T0R,11/12/2020 16:00,https://cdn.discordapp.com/attachments/677197132968755207/776567179893800960/Screenshot_20201112-185431.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776567180170362880/Screenshot_20201112-185446.jpg,,,,,,,,,,,
xlDotAlx,11/12/2020 19:12,https://cdn.discordapp.com/attachments/677197132968755207/776615324220260352/Screenshot_20201112-022111_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776615324534702120/Screenshot_20201112-022120_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776615383091118090/Screenshot_20201112-164029_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776615383531651092/Screenshot_20201112-164038_Grim_Soul.jpg,,,,,,,,,
Skaar,11/12/2020 20:03,https://cdn.discordapp.com/attachments/677197132968755207/776628370351456286/Screenshot_20201111-200801.png,https://cdn.discordapp.com/attachments/677197132968755207/776628447987367966/Screenshot_20201111-200813.png,,,,,,,,,,,
Glitch,11/12/2020 20:45,https://cdn.discordapp.com/attachments/677197132968755207/776638793163210752/Screenshot_2020-11-13-08-13-25-170_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776638793464676372/Screenshot_2020-11-13-08-13-35-458_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
Faint,11/12/2020 22:55,https://cdn.discordapp.com/attachments/677197132968755207/776671476005732353/Grim_Soul_2020-11-13-04-52-00.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776671476568031282/Grim_Soul_2020-11-13-04-52-54.jpg,,,,,,,,,,,
Richard,11/13/2020 1:36,https://cdn.discordapp.com/attachments/677197132968755207/776712052508327966/Screenshot_2020-11-13-04-35-07.png,https://cdn.discordapp.com/attachments/677197132968755207/776712052801667112/Screenshot_2020-11-13-04-35-23.png,,,,,,,,,,,
 ,11/13/2020 1:37,https://cdn.discordapp.com/attachments/677197132968755207/776712209405313024/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/776712209832083466/image1.png,,,,,,,,,,,
ACE,11/13/2020 2:52,https://cdn.discordapp.com/attachments/677197132968755207/776731255349444618/Screenshot_20201113-144611_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776731256230379530/Screenshot_20201113-144623_Grim_Soul.jpg,,,,,,,,,,,
Varl,11/13/2020 6:32,https://cdn.discordapp.com/attachments/677197132968755207/776786679213457428/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/776786679524491274/image1.png,,,,,,,,,,,
Nelson,11/13/2020 8:29,https://cdn.discordapp.com/attachments/677197132968755207/776815931669479474/Screenshot_20201113_152812_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776815932026650624/Screenshot_20201113_152821_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
Lootbrok,11/13/2020 12:56,https://cdn.discordapp.com/attachments/677197132968755207/776883190588637193/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/776883191025238036/image1.png,,,,,,,,,,,
nestea1996,11/13/2020 13:03,https://cdn.discordapp.com/attachments/677197132968755207/776884852418150440/Screenshot_20201113-210031.png,https://cdn.discordapp.com/attachments/677197132968755207/776884852686848010/Screenshot_20201113-210036.png,,,,,,,,,,,
Almirante,11/13/2020 19:09,https://cdn.discordapp.com/attachments/677197132968755207/776977079933337640/Screenshot_2020-11-13-19-03-37-215.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776977080339529738/Screenshot_2020-11-13-19-03-50-969.jpg,,,,,,,,,,,
DESECR4T0R,11/13/2020 20:09,https://cdn.discordapp.com/attachments/677197132968755207/776992218547355678/Screenshot_20201113-211732.jpg,https://cdn.discordapp.com/attachments/677197132968755207/776992218832961546/Screenshot_20201113-211745.jpg,,,,,,,,,,,
nestea1996,11/14/2020 2:18,https://cdn.discordapp.com/attachments/677197132968755207/777084921801605120/Screenshot_20201114-101636.png,https://cdn.discordapp.com/attachments/677197132968755207/777084922208845844/Screenshot_20201114-101647.png,,,,,,,,,,,
xlDotAlx,11/14/2020 2:23,https://cdn.discordapp.com/attachments/677197132968755207/777086307989848064/Screenshot_20201114-001535_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/777086308245307402/Screenshot_20201114-001544_Grim_Soul.jpg,,,,,,,,,,,
BlaackStorm,11/14/2020 3:55,https://cdn.discordapp.com/attachments/677197132968755207/777109385990242307/Screenshot_20201114-105356.png,https://cdn.discordapp.com/attachments/677197132968755207/777109386450436096/Screenshot_20201114-105430.png,,,,,,,,,,,
General (Geny),11/14/2020 4:27,https://cdn.discordapp.com/attachments/677197132968755207/777117371227701268/Screenshot_20201114-110039.png,https://cdn.discordapp.com/attachments/677197132968755207/777117371537424384/Screenshot_20201114-110047.png,,,,,,,,,,,
 ,11/14/2020 6:00,https://cdn.discordapp.com/attachments/677197132968755207/777140865188495360/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/777140865717895168/image1.png,,,,,,,,,,,
 ,11/14/2020 7:20,https://cdn.discordapp.com/attachments/677197132968755207/777161072155164693/Screenshot_20201113-172611.png,https://cdn.discordapp.com/attachments/677197132968755207/777161072523214868/Screenshot_20201113-172622.png,https://cdn.discordapp.com/attachments/677197132968755207/777161072897032202/Screenshot_20201113-173217.png,https://cdn.discordapp.com/attachments/677197132968755207/777161073236508702/Screenshot_20201114-161244.png,,,,,,,,,
Nelson,11/14/2020 8:33,https://cdn.discordapp.com/attachments/677197132968755207/777179403221205022/Screenshot_20201114_153103_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/777179403629101086/Screenshot_20201114_153112_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
Seanora,11/14/2020 9:40,https://cdn.discordapp.com/attachments/677197132968755207/777196158460231690/Screenshot_2020-11-14-16-31-41-433_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/777196158769823774/Screenshot_2020-11-14-16-31-56-352_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
Lootbrok,11/14/2020 10:24,https://cdn.discordapp.com/attachments/677197132968755207/777207293368336394/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/777207293778853918/image1.png,,,,,,,,,,,
Varl,11/14/2020 10:31,https://cdn.discordapp.com/attachments/677197132968755207/777209214950309908/image0.png,https://cdn.discordapp.com/attachments/677197132968755207/777209215315738665/image1.png,https://cdn.discordapp.com/attachments/677197132968755207/777209215613796392/image2.png,,,,,,,,,,
w6,11/14/2020 11:55,https://cdn.discordapp.com/attachments/677197132968755207/777230203792785448/Screenshot_20201114-182116.png,https://cdn.discordapp.com/attachments/677197132968755207/777230204573057054/Screenshot_20201114-182128.png,,,,,,,,,,,
 ,11/14/2020 12:29,https://cdn.discordapp.com/attachments/677197132968755207/777238800643522580/Screenshot_20201114-205836.png,https://cdn.discordapp.com/attachments/677197132968755207/777238801042636800/Screenshot_20201114-205846.png,,,,,,,,,,,
Faint,11/14/2020 12:49,https://cdn.discordapp.com/attachments/677197132968755207/777243807119966218/Grim_Soul_2020-11-14-18-45-34.jpg,https://cdn.discordapp.com/attachments/677197132968755207/777243807493914684/Grim_Soul_2020-11-14-18-46-15.jpg,,,,,,,,,,,
Winterfell,11/14/2020 14:28,https://cdn.discordapp.com/attachments/677197132968755207/777268615463567451/Screenshot_20201114-212525_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/777268615799504946/Screenshot_20201114-212538_Grim_Soul.jpg,,,,,,,,,,,
Dm3 ,11/14/2020 16:46,https://cdn.discordapp.com/attachments/677197132968755207/777303348537720862/Screenshot_2020-11-14-22-04-00-970_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/777303348940111892/Screenshot_2020-11-14-22-04-14-222_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
Dm3 ,11/14/2020 19:04,https://cdn.discordapp.com/attachments/677197132968755207/777338133095383050/Screenshot_2020-11-15-02-57-57-092_fantasy.survival.game.rpg.jpg,https://cdn.discordapp.com/attachments/677197132968755207/777338133544697866/Screenshot_2020-11-15-02-58-31-109_fantasy.survival.game.rpg.jpg,,,,,,,,,,,
xlDotAlx,11/14/2020 20:12,https://cdn.discordapp.com/attachments/677197132968755207/777355221377744936/Screenshot_20201114-180840_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/777355221705556028/Screenshot_20201114-180849_Grim_Soul.jpg,,,,,,,,,,,
MarauderX,11/14/2020 23:39,https://cdn.discordapp.com/attachments/677197132968755207/777407366118244392/Screenshot_2020-11-14-23-24-05.png,https://cdn.discordapp.com/attachments/677197132968755207/777407366416302110/Screenshot_2020-11-14-23-24-17.png,,,,,,,,,,,
shimon,11/15/2020 0:32,https://cdn.discordapp.com/attachments/677197132968755207/777420711396114432/Screenshot_20201115-082831_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/777420711802306560/Screenshot_20201115-082844_Grim_Soul.jpg,,,,,,,,,,,
HENTAICOMBO,11/15/2020 1:10,https://cdn.discordapp.com/attachments/677197132968755207/777430399247974410/Screenshot_20201115-002247_Grim_Soul.jpg,https://cdn.discordapp.com/attachments/677197132968755207/777430399554027520/Screenshot_20201115-002257_Grim_Soul.jpg,,,,,,,,,,,
 ,11/15/2020 3:20,https://cdn.discordapp.com/attachments/677197132968755207/777462895478833152/Screenshot_20201115-121516.png,https://cdn.discordapp.com/attachments/677197132968755207/777462896136421406/Screenshot_20201115-121526.png,,,,,,,,,,,
